ID,Longitude,Latitude
46II76,33.83834,-9.03959
4KXOXN,32.48606,-9.03802
7Q85A5,36.85443,-9.0365
8WIME6,36.83801,-9.03551
XYXLFE,32.49141,-9.03533
BPINP1,34.60973,-9.03453
HT3P3N,34.60833,-9.03422
QVSL91,36.86077,-9.03385
R08ADV,32.38578,-9.03234
NYLVJ0,32.48922,-9.03227
9TVX0Z,36.85985,-9.03205
0ZSGVO,36.85253,-9.03202
ATGPZL,32.46584,-9.03155
XZUO2J,34.60521,-9.02985
BQH1TT,32.48864,-9.02896
QXZYO2,32.48859,-9.02895
CUJBZ2,32.46768,-9.02889
46XC6T,32.48489,-9.02713
IEBO06,36.85505,-9.02573
YH46DA,34.60855,-9.02547
B9XJTL,34.60954,-9.02542
NTYGV2,32.48755,-9.02542
4I0SSU,34.6096,-9.02519
CASS6R,32.48664,-9.02358
GVVBEL,33.08072,-9.0233
AQX3V9,33.08078,-9.02324
4M2OKG,32.47387,-9.02164
VYFUSB,32.56012,-9.02128
SPJUKM,32.50289,-9.02
Z67JEA,32.50287,-9.01988
63A6VL,32.47939,-9.01987
6LH120,34.60463,-9.01973
RFBAYA,32.3894,-9.01942
N4H66P,32.50285,-9.0182
LYEIA6,36.04215,-9.01801
6HL5CZ,34.63481,-9.01775
XVG6BG,32.49807,-9.01726
IDQ73B,32.48185,-9.0171
SLA8U2,33.02386,-9.01703
JXNCU8,34.59163,-9.01688
XMULTL,32.55634,-9.01672
2HODCK,32.56193,-9.01663
GW1S9M,34.63581,-9.01627
2987IN,32.50559,-9.01599
L5B53Z,34.58594,-9.01596
9HX190,32.50002,-9.01543
XPIPJV,36.05401,-9.01531
TWBNJM,34.63476,-9.01527
YT701R,36.05219,-9.01493
PXZP0N,36.85474,-9.0149
WM91X3,36.85473,-9.01487
X52OY5,32.38305,-9.01478
MVSSIV,32.49909,-9.01447
S3LK6U,32.38557,-9.01401
3VWF5K,36.8603,-9.01399
590SEL,32.56195,-9.01396
S1XI4Q,32.38922,-9.01392
HQA37J,32.38893,-9.01368
3A895A,32.43471,-9.01332
CYPO4P,34.58379,-9.01277
3BYCXG,36.04021,-9.01254
14RMJV,34.62005,-9.01196
KNFH6Y,34.62112,-9.0114
74BVFS,34.62646,-9.01117
UQN7XF,32.45545,-9.01066
X9L9TD,32.4318,-9.01056
N9FUIJ,36.85929,-9.01044
T6WBT6,36.0575,-9.01003
BGC4LR,36.05503,-9.00989
AU3PFQ,34.62271,-9.00929
IPSEOQ,36.04922,-9.00905
3WER0H,33.85038,-9.00889
H58DPG,32.56256,-9.00851
EUTRYM,32.45902,-9.00796
OBC7JM,36.85695,-9.00786
ZI5I2B,32.46293,-9.00769
BUZAA3,36.04686,-9.00731
BRWAN8,32.42908,-9.00692
X1UGEF,34.57472,-9.00683
OBWVE4,34.57461,-9.00678
E6NCJZ,32.55529,-9.0058
SWBDV3,36.86544,-9.00507
68P22G,34.57848,-9.00482
FT7ARH,36.0454,-9.00364
XLT4L8,36.04733,-9.00355
ZYUEWT,36.86816,-9.00328
J25EGQ,36.05361,-9.00275
B3KZYI,36.04445,-9.0018
L3SOET,36.0508,-9.0018
6U9W0V,36.88998,-9.00168
TNMNLZ,34.6602,-9.00107
SAACZ0,34.57707,-8.99965
ARP6X3,34.58,-8.99933
XCRADX,33.90125,-8.99649
L3V8AX,33.89978,-8.99607
VCRR5A,32.42933,-8.99586
EK23ET,34.64758,-8.99507
TDG8AZ,34.64882,-8.99328
5O0UUB,34.65365,-8.99226
NT9KBO,34.65359,-8.99221
39JV03,32.54498,-8.99218
WIVCJJ,33.04795,-8.99122
N41JDC,33.90385,-8.99087
XLHVAY,33.85841,-8.99067
2XJ4KT,32.53855,-8.99032
LM0H4M,32.54209,-8.98946
Q57GYM,32.53658,-8.98756
TVPE7L,33.88953,-8.98546
SN77WM,32.39954,-8.98506
W7EG4F,36.70162,-8.98123
MC7Q4O,32.5583,-8.97687
XI65B9,36.69108,-8.97504
E51UGX,32.55551,-8.97412
VQWZGO,32.51642,-8.97299
PXNNXD,32.74433,-8.97067
5BQSIW,32.33005,-8.97051
W8GLT5,32.33575,-8.9693
D0QEDI,32.51541,-8.96756
3FG2U3,32.35199,-8.96666
0FT3A5,32.35344,-8.96495
L3HC6T,36.69844,-8.96411
A8Y1AT,32.51258,-8.96302
TO1NOZ,34.46589,-8.96217
B3Q96E,32.34952,-8.96156
YH0I1C,34.46778,-8.96136
N4ZYWV,36.75476,-8.96003
P9IQ1X,32.34911,-8.95952
VG96QP,32.76594,-8.95845
QWKABF,32.54887,-8.95781
EUWMLU,34.46318,-8.95768
V3FDDQ,32.69322,-8.95676
KM39OV,36.75731,-8.95649
1FAYTB,36.75046,-8.95593
GEHNK3,32.31849,-8.95571
UQTJ3H,36.76282,-8.9556
4EN3Y8,36.76181,-8.95546
QAU5HL,34.47035,-8.955
FR4FDY,32.54877,-8.95415
DBNOA0,36.76429,-8.95202
JSA2UC,36.75168,-8.95194
33OPRK,32.54501,-8.95146
6BPYTS,32.54525,-8.9513
I5YR61,34.47222,-8.94766
WP7R8I,36.87016,-8.94743
J6U4PK,36.86932,-8.94649
ZD49RQ,36.86373,-8.94564
FM5A59,34.474,-8.94548
QY21TR,36.8666,-8.9432
2XW8QZ,32.53669,-8.94151
P6FNLH,32.52757,-8.94139
RES7GW,32.52666,-8.94136
JHMIGS,32.49576,-8.94119
GGI82Y,32.53667,-8.9405
NWXFJR,32.52665,-8.9405
RKURLO,32.36684,-8.93872
HP822U,32.37583,-8.93861
32R1Q3,32.37857,-8.93785
WDBTCX,32.49014,-8.93763
7G0GZ8,32.37928,-8.93756
Y7HNJ4,32.29507,-8.93737
IRCBGX,32.37884,-8.93697
PPRJIT,32.36772,-8.93686
VLQPDH,32.80805,-8.93677
25MG1N,32.53393,-8.93629
CI7Z03,32.53897,-8.93521
MTCCQ6,32.53812,-8.93516
HCNH6L,32.49751,-8.93482
XI7SN6,32.55913,-8.92981
4HBKVX,32.35753,-8.92949
95C7VV,32.56181,-8.928
PMZCWG,32.56087,-8.9271
QM3NG3,32.38022,-8.92696
FQTQOO,32.55996,-8.92429
C4KNTH,32.37832,-8.92424
AUV0LF,32.54355,-8.92336
FR31L3,32.37196,-8.9233
U3I3AY,32.37195,-8.9233
ELL24I,32.37194,-8.92327
OB0B2H,32.48453,-8.92304
J2NUOR,32.4836,-8.92299
B4C4UD,32.5317,-8.92146
NDT139,36.69689,-8.92086
A8K6BJ,32.55076,-8.92069
XOZURV,32.52622,-8.92054
7K29X2,36.69596,-8.92046
JTGYL7,32.53242,-8.91966
Y7U8ZZ,32.53347,-8.91878
AUA108,32.48538,-8.91856
XJD7NQ,32.53734,-8.91836
7ZO6IE,36.73339,-8.91775
RZUTI2,32.54066,-8.91702
8KSNZ5,36.73137,-8.91651
KXIKY4,36.7319,-8.9164
1S4H9Q,32.54068,-8.91517
7BNO7R,32.52792,-8.91514
LEL21I,32.49066,-8.91401
5X30DM,32.32415,-8.91339
DA53E0,32.34361,-8.91316
J801X6,32.48065,-8.91301
MQ5ECJ,32.49065,-8.91225
DTD68I,32.49246,-8.91218
HSQSJZ,32.49157,-8.91039
S5BH4D,32.74909,-8.90865
HQA8MX,32.31367,-8.90839
1OKZXC,32.32168,-8.90832
WB6K5Y,32.31802,-8.90792
1HEK8P,32.34342,-8.90783
4EFR0S,32.33893,-8.90774
LLLUI4,32.30817,-8.90768
53B4UA,32.34011,-8.90764
O2NIFO,32.48584,-8.90657
3VMYRT,32.30985,-8.90488
M3RB8B,34.91884,-8.9011
ZY86QY,32.29712,-8.90108
NGM9FG,34.91864,-8.90099
W9X4N7,32.6856,-8.89887
6CLWN6,32.29482,-8.89879
67HPLK,32.28967,-8.89853
LU720H,32.29539,-8.89679
7XHSBT,32.47945,-8.89677
WUSFI3,32.47126,-8.8967
B3AVZ8,34.91025,-8.89542
YT92OJ,34.70453,-8.89325
7M2B91,34.5846,-8.88991
TG47D3,34.58797,-8.88981
TF8T2H,34.68446,-8.88907
CFUBHZ,32.84599,-8.88895
6PH7C0,34.70903,-8.88877
CGH28A,34.68435,-8.88864
OJ1V68,34.68067,-8.88776
35FGSG,34.71529,-8.88705
WBI0E6,34.7154,-8.88698
ERV9WL,34.68154,-8.88685
7RHC1L,34.58418,-8.88622
2AQSUF,34.71522,-8.88517
NXKCFP,32.25405,-8.8847
VFFDE3,34.58413,-8.88349
8UYTB6,32.28671,-8.88294
ERCLY0,32.28128,-8.88219
EUAUR1,32.2812,-8.8821
Y0MP5Z,34.59868,-8.88175
I1OJKG,34.60867,-8.88092
O4NERZ,32.28428,-8.88074
KILVPX,34.60047,-8.87995
97PZY0,34.6086,-8.8791
12W0YR,32.84249,-8.87884
XVR1KD,34.60946,-8.87843
QHB79X,32.90405,-8.87837
LJPNPR,34.6091,-8.87813
ZCIGU2,34.60314,-8.87726
1NDSO6,32.73963,-8.87664
AUI9V0,34.61762,-8.87646
CM58BU,34.61949,-8.87644
N7RJHG,32.90262,-8.87643
G4BU4Z,34.60579,-8.87638
KHVDG4,36.32169,-8.87612
5OYA77,32.90398,-8.87562
FHR7W7,33.00423,-8.87417
JZH5F2,36.319,-8.87393
Q8DCF7,32.89925,-8.87312
8SM2QF,32.9077,-8.87304
16FKRF,32.90859,-8.87299
6Q8LG1,34.57565,-8.87246
ILZTDR,32.96626,-8.87224
EFLC5Z,32.6987,-8.87204
4D9QRJ,34.73202,-8.87185
K8LRZY,32.86118,-8.8718
QZL9WX,36.32691,-8.87163
DJK35H,34.63294,-8.87121
NWFOIJ,36.32731,-8.87118
JIWQA4,34.73842,-8.87092
DOOAQD,36.32359,-8.87037
NPDPCP,34.57563,-8.86899
G5PHX3,36.31327,-8.86855
MVRCBV,36.31339,-8.86839
COJFNE,34.61747,-8.86835
UY041L,34.74214,-8.86824
LT9365,32.84385,-8.8675
B1AJ2Z,32.84838,-8.86719
JEJDJF,34.62831,-8.86569
Q2HNON,34.61834,-8.86567
I4QSXE,34.85206,-8.86557
HU6J9Z,32.22638,-8.86541
BRD3L2,34.61641,-8.86468
70S86U,34.57468,-8.86438
J93QJD,32.23092,-8.86181
SZ71C1,34.67689,-8.86087
E4JIC1,34.67026,-8.86083
J2JE18,32.88831,-8.86038
N77G6T,32.88912,-8.86017
R3H4YU,34.67942,-8.85837
ZZII3V,34.67818,-8.85778
ZYYE07,34.62071,-8.85667
FN4CTW,34.62106,-8.85596
1A6QF8,34.62078,-8.85574
FXS4OY,34.61806,-8.8557
YUW254,34.74997,-8.85477
QX8YQ9,34.57253,-8.85451
QCJ1DI,34.62553,-8.85431
DM3QGL,34.62711,-8.85398
OQPH8U,34.62527,-8.85396
9R6PNY,34.58912,-8.85369
BS412L,36.3376,-8.85286
OS11YZ,34.57504,-8.85195
MM0X79,32.22073,-8.85188
FM44TC,34.62792,-8.85123
DTK6LW,34.86319,-8.85039
U4BOWD,32.69259,-8.85002
SNVINQ,34.62605,-8.84945
N00K33,34.57738,-8.84919
5Q1WII,36.34677,-8.84876
5CLTOZ,34.74888,-8.84755
J6W6RF,32.28227,-8.84744
NFVTPY,36.34667,-8.84708
OKDOWM,31.84494,-8.847
ETPVE5,36.3091,-8.84691
VSMTZI,34.69334,-8.84625
5J5CH5,36.30925,-8.846
UAX6DF,36.31095,-8.84592
GN9BWV,36.34558,-8.84526
6IP6HO,31.8476,-8.84523
VOA7CB,34.69606,-8.84442
1GDRFI,32.22268,-8.84416
RDTNHI,32.91933,-8.84366
KDJBZA,34.74785,-8.84338
KYCJX3,32.92055,-8.84325
SGCQBC,36.31361,-8.84319
BC9GZ9,32.94407,-8.84307
LONGQP,32.28586,-8.84224
8D7YQH,36.31078,-8.84143
XYWJQD,34.69044,-8.84101
MUMDUH,32.22223,-8.84091
QK74BY,34.69047,-8.84081
Q640A0,32.23406,-8.83835
5RBXK5,34.67217,-8.83793
T4AE7W,32.26842,-8.83775
R31O7Y,32.92302,-8.83772
RFYGTD,32.27047,-8.83766
0RMFDG,32.23602,-8.8376
RM4SAN,32.2675,-8.83655
U6BSAE,32.19777,-8.8363
A7YKO5,31.85739,-8.83531
SFE3M2,36.34443,-8.83526
S2EXA7,34.62931,-8.83495
SK8QR4,34.66117,-8.83336
JZUW25,34.61224,-8.83307
TEZ9DG,32.27024,-8.83305
5HNTRJ,34.60897,-8.83279
3QCMUP,32.20487,-8.83269
ISLLZ4,32.20306,-8.83269
GX9D1K,34.60704,-8.83258
13C0PX,34.66485,-8.83249
EZSP5W,34.66475,-8.83248
74W52Z,34.60671,-8.83188
BOVC49,34.6657,-8.82963
QKC0PK,32.84018,-8.82923
IYAEIE,31.84457,-8.82889
PKF4QO,34.73205,-8.82848
H4PWSB,34.61424,-8.82845
PKPWS2,31.8464,-8.82809
RV0N1T,32.28375,-8.82684
22EPX4,32.72675,-8.82658
OLWFBB,32.95743,-8.82653
RRGITY,31.84453,-8.82537
DLHIQ3,31.84448,-8.8253
XJP020,34.87714,-8.82461
YJDJ97,32.25274,-8.82126
M7E5QH,32.25456,-8.82016
3GDFNA,32.95732,-8.81994
6V65I7,34.60703,-8.819
8C0C05,32.95636,-8.81807
DQS9GB,34.61157,-8.81751
F9MAD7,34.60652,-8.81739
V4AFJF,34.62795,-8.81691
FX815W,32.25893,-8.81665
QDNT8O,34.63072,-8.81625
DLK1ML,34.62425,-8.81613
BOLZSC,34.63068,-8.8161
8XCL3Y,34.62716,-8.816
1AXNTH,34.6245,-8.81597
8B1SQS,32.95716,-8.81563
XH1WEE,34.88722,-8.81538
7OFH2A,34.6781,-8.81537
50DVJ4,34.62445,-8.81519
L1YE9Y,34.61071,-8.81498
S34945,34.68109,-8.81438
GHMHEO,32.65917,-8.81268
12ORY8,36.15442,-8.81064
5JI95E,36.17498,-8.81053
X2RLLP,36.15601,-8.8105
DG5TOS,32.96824,-8.80875
WHMKXK,35.80704,-8.80872
GSP9PC,35.80694,-8.80851
KTXJEY,36.23159,-8.80826
8ZCBCC,31.86083,-8.80771
KCPTR4,36.21881,-8.80746
AJFY62,35.78822,-8.80742
WJWM6B,35.84247,-8.80727
OAELHJ,36.13565,-8.8059
J9IYCD,32.22869,-8.80584
CF18KA,32.22894,-8.80568
ZHTB8Q,36.23236,-8.80568
JCGPX7,36.15684,-8.80534
I8MY1J,36.23416,-8.80483
B7HM9G,36.22414,-8.80475
QGESN9,36.21956,-8.8038
EW7Y7M,35.78431,-8.80367
JGHSFA,35.84034,-8.80355
V732P6,36.15583,-8.80335
11VAEV,35.78883,-8.80295
0REKYW,36.14278,-8.8029
5VGJ1X,35.81397,-8.80267
7RU0UY,35.79463,-8.80263
BBL1W2,36.28602,-8.80202
E9SOG2,35.78938,-8.80194
MH2TGO,35.83407,-8.80181
7HEYDW,36.17979,-8.80156
LZSN26,36.28148,-8.8015
0PV1CN,36.13294,-8.80147
2SS0FE,36.23234,-8.80098
C373MK,32.97323,-8.80005
1PEOSJ,32.21268,-8.79948
6QAZ7F,31.90271,-8.79941
CP15SO,36.3015,-8.79904
4881HT,36.3006,-8.79897
ZH0HST,34.20635,-8.79786
88DH5O,36.23219,-8.79758
OCAB9F,32.21238,-8.79661
SYBZAL,32.2058,-8.79627
D7N6QE,36.17839,-8.79627
RICEYV,31.86282,-8.79619
XR3CJQ,36.28317,-8.79614
9AGMS7,34.20563,-8.79601
LCOG2K,35.80545,-8.7956
4TN4Z5,36.28155,-8.79553
NVWYDN,34.21169,-8.79512
YJNR3Y,34.21173,-8.79508
4V6DLA,33.90586,-8.79452
MHJUZ7,36.29225,-8.7944
6FXQDL,36.29043,-8.79348
WFM2IN,35.80308,-8.7927
UNTOB6,35.79736,-8.79245
SXAZMX,36.24571,-8.79143
V1JVTL,36.25196,-8.78958
KZD30X,33.91254,-8.78875
NUI1JI,36.24379,-8.78872
415NOM,33.90437,-8.78781
YTZ8N8,36.24742,-8.78776
CCW6B7,36.16898,-8.78729
REHQG3,36.169,-8.78538
1OKHBI,36.19527,-8.78466
JO6ELG,33.8915,-8.78321
KE65LQ,33.94509,-8.78081
ELQBES,33.94593,-8.77999
7LB2D4,32.91095,-8.77975
4E0ILE,33.89411,-8.77865
CKY1GC,32.84468,-8.77848
VMILGU,35.83162,-8.77842
X9AF1D,32.8421,-8.77766
8BAZXN,35.83144,-8.77748
P2QWS2,36.19613,-8.77745
800M2K,33.93217,-8.77709
HK2MQW,33.93514,-8.77704
DY7EZK,32.84955,-8.77699
K1BDLO,33.86053,-8.77671
YRP9L3,35.82608,-8.77426
JH4B2N,31.77275,-8.77412
S33D5M,36.18872,-8.77387
9HMJZQ,36.29899,-8.77378
8XN5TT,33.90221,-8.77332
DAPQY6,31.75907,-8.7732
LG6YTS,31.81438,-8.77258
5G5L98,36.19325,-8.77204
DV7VEH,36.30165,-8.77194
JF98VL,33.93135,-8.77175
THCCZW,31.8135,-8.7717
UH7GA0,31.76443,-8.7714
O2HILP,31.76537,-8.77052
N76LEM,34.20591,-8.76996
RNA0I8,33.89754,-8.76964
Y4YUDL,36.29989,-8.76933
XP90HV,31.75352,-8.76863
SM7ZV2,31.81434,-8.76809
DB1ZIO,33.86753,-8.76763
U0RFJW,36.19312,-8.76753
KLGNTX,31.76262,-8.76684
JAH5XS,31.81066,-8.76623
43GKR8,36.21217,-8.76596
9CQIDF,36.19852,-8.76581
AOPRW2,36.27883,-8.76551
OG5MFM,34.21146,-8.76527
IXFCCM,36.27309,-8.76364
UP2ZZO,36.21127,-8.76313
J2BB4M,36.18841,-8.76295
ZZWI2D,34.20652,-8.76264
Z7B8XL,36.20193,-8.76219
ZCEKRL,36.19846,-8.76215
HEDP9D,36.28047,-8.7619
85KIO3,36.27502,-8.76184
7QPAH6,36.28566,-8.76105
K93WRI,34.2501,-8.76081
R23ADE,36.2748,-8.76012
301NUN,35.841,-8.75973
TZH258,34.21359,-8.75906
Z809L8,35.83322,-8.75857
7VMWBK,34.24933,-8.75843
1KBC02,34.24903,-8.75831
JGV6W7,35.82885,-8.75732
P2YYNY,33.9064,-8.75703
D5M754,35.83402,-8.75638
3CKMDA,33.9054,-8.75622
KCHFZW,31.82123,-8.75443
Q836N4,33.90356,-8.75433
DMM3B0,34.00805,-8.75407
EOVEB2,34.2555,-8.75399
AATTTZ,31.81498,-8.75356
SW8JB1,34.00354,-8.75228
TLOGDR,36.75248,-8.7511
M9A6T2,33.85893,-8.75043
OJCBGU,33.8553,-8.74946
GZYV1X,36.72414,-8.74911
R0AYUM,31.82133,-8.7491
J6ZA9V,31.81673,-8.74906
BTQO2F,31.82148,-8.74893
2M1UHW,33.86252,-8.74874
GOU25X,31.81574,-8.74818
IKOMUU,36.74778,-8.74658
3EUIPW,33.86006,-8.74602
TB6724,36.71857,-8.74542
0IIOAE,33.86063,-8.74498
E0OETN,36.7468,-8.74473
YZ52YB,33.85058,-8.74406
V1ELAL,31.81976,-8.74288
KJ4GUS,36.28447,-8.74271
8OEMY8,36.28088,-8.74206
YC9BS3,36.28092,-8.74205
WWMVB3,34.2305,-8.74204
IY5GNU,33.8516,-8.74189
HCFTNU,33.89235,-8.74161
LBGJ9E,33.85594,-8.74134
KY5ZQL,33.89319,-8.74073
I80NGL,36.73038,-8.74029
FMN13B,33.89223,-8.73983
4L1OIE,34.20416,-8.73911
H5VNVO,34.27324,-8.73868
RJ4E1H,34.23592,-8.73843
ELSRPK,36.30429,-8.73777
HM7W7Z,34.23412,-8.7375
6X4PO1,34.20305,-8.7374
EC4V4V,34.20972,-8.7373
8QQ8A1,36.30532,-8.73691
X3LCA8,33.85325,-8.73684
YE2LDS,34.20671,-8.73556
BHFEQB,36.30344,-8.73509
B90S8Y,33.85405,-8.73413
P6RL4Y,33.85132,-8.73405
Y4QHFF,33.95318,-8.73224
CQGTOX,33.90197,-8.73181
S7JI0D,33.89849,-8.73082
Q07VW1,33.98758,-8.7305
CBJANY,31.79004,-8.72904
3H1W07,33.90111,-8.729
HJYJP6,33.98745,-8.72896
M8Z8BP,34.00204,-8.72874
IEZM1R,33.89941,-8.72803
Z3GT82,33.98939,-8.7278
27Y4UF,33.94838,-8.72756
Q08BZZ,33.99383,-8.72691
86OO17,33.98833,-8.72592
YUHMFL,34.27113,-8.72424
F0ROOI,33.87822,-8.72401
HWKWDF,31.79443,-8.72265
SUASKM,31.78713,-8.72259
MDSXG9,33.89281,-8.72164
IWU7ZM,34.26916,-8.72147
D05A8C,33.88788,-8.72145
YCZ8JH,33.88783,-8.72142
8OYFYR,31.78805,-8.72079
J0QXAU,34.01275,-8.72068
ZSE9L8,34.23294,-8.72026
K745ZM,34.27694,-8.71906
A5ZYIS,33.89095,-8.71901
NZT1MG,31.78438,-8.71898
J8ZAZO,34.23545,-8.71812
XG5CYI,34.23538,-8.71811
W44MCY,31.77989,-8.71806
UWE2OI,34.01177,-8.71797
18TP4U,31.81798,-8.71741
6FU8ZE,31.81704,-8.71648
14EVA5,31.82226,-8.71643
64C2E5,31.78161,-8.71627
35KBKV,31.82053,-8.71555
TSJ705,31.78154,-8.71534
P8XMQ6,31.82053,-8.71371
BANH6L,33.83804,-8.71237
6ELDU4,31.75775,-8.71139
ZZ5FHU,33.93351,-8.71114
6J6RUW,31.77607,-8.71077
J5QDRL,31.75138,-8.71011
FFSCFH,34.34514,-8.70791
8S821N,33.83523,-8.70774
9543B3,33.94527,-8.70763
F7LYV4,33.93701,-8.7076
N0UM24,33.94699,-8.70754
7MF2NH,33.94614,-8.70676
0UBAFD,31.75606,-8.70606
NA5TD0,33.83063,-8.70595
QOKC5R,31.75698,-8.70511
87CBAS,34.30009,-8.70257
M0NMT6,31.75235,-8.70249
IFLNVU,34.29382,-8.70227
TWMNP0,34.29501,-8.70204
EJXW8C,34.30061,-8.70183
E6GBOS,34.29513,-8.70178
LPMS5N,34.33466,-8.7008
FVE4WO,34.33706,-8.69699
KG8GE3,32.40092,-8.69622
H07D22,32.42976,-8.69264
89RQWF,32.39899,-8.69258
9NF4PO,31.75294,-8.69255
RK3YUM,34.29632,-8.69246
ORCHOV,32.42348,-8.69096
V6WDUT,34.29467,-8.69082
IM4H33,31.77116,-8.69078
OY9POZ,31.75297,-8.69076
N0A3I4,31.60359,-8.68968
X2QB5O,31.60351,-8.68963
VRP7Z4,34.3521,-8.68944
S9F4XD,31.76834,-8.68896
85BH36,32.37905,-8.68889
ILCOQR,31.77384,-8.68808
4DOOFG,32.41073,-8.68724
JUL6W0,31.59783,-8.68714
0C0928,31.75476,-8.6871
PQIAVC,31.72031,-8.68599
LD2YYI,32.40613,-8.68538
TNP5J3,31.75841,-8.68536
8RKYKB,31.76832,-8.68536
VP0CC6,31.75843,-8.68536
VCD8SM,31.71973,-8.68507
V8MZ4E,31.75737,-8.67987
U9645X,31.71734,-8.67877
2EAUXV,31.75545,-8.67619
QHO483,31.70187,-8.6733
BD9WP2,31.78808,-8.67287
OZK2QJ,34.37902,-8.67258
QM5OXB,31.78896,-8.67192
3RKKXI,31.78618,-8.67186
AMOXB3,34.37544,-8.67099
2J7SXC,31.70095,-8.67052
DRKWZZ,31.6982,-8.67031
MU99J1,31.70355,-8.66975
1O54AK,34.37441,-8.66798
52SX0Z,31.70261,-8.66781
2R6BQE,31.79072,-8.66641
QRUB6N,34.37704,-8.6653
JFS1HA,34.34693,-8.66147
XM8OO1,34.33487,-8.66044
60XD83,34.33476,-8.6604
4MNHYZ,34.3542,-8.65967
PKMSME,34.37502,-8.65802
PZ9SHY,34.37688,-8.65715
3EC8JV,31.77047,-8.65642
BI8PL6,31.77577,-8.65581
MUH4Z6,34.34764,-8.65156
WKG0RJ,32.38818,-8.6509
BZZOT2,34.35407,-8.65078
6JGRBR,32.41451,-8.64926
F7SHXQ,32.38906,-8.64729
R1UGXE,31.68615,-8.64682
M507VA,31.64966,-8.64672
G62LIE,34.32542,-8.64469
C5KRJW,32.38442,-8.64367
OC9YPW,31.69224,-8.64332
AKTYZ1,31.66956,-8.64319
16DVCB,31.62142,-8.64297
2Y68GL,31.62145,-8.64295
OW6LDX,31.69408,-8.64242
24NZ0O,34.32466,-8.64241
EZ8TFA,34.32466,-8.64238
H797XQ,31.61603,-8.64195
ACY3TZ,34.32311,-8.64057
DBG5YI,31.62045,-8.64022
OHOR40,31.60145,-8.64003
AMHZ24,31.70668,-8.63978
3TOF34,31.67583,-8.6396
RSZUQV,31.6695,-8.63956
23Y0W5,31.65225,-8.63951
JF5V3Q,31.61785,-8.63926
8TDHBA,31.59508,-8.63828
Y6KPUZ,31.80066,-8.63631
FYE0OQ,31.79822,-8.63575
4A22VA,31.67199,-8.63519
ASGFZZ,31.81556,-8.63491
LY4JX2,31.81264,-8.63489
E1WJKN,31.79542,-8.63482
6M4IXO,32.40698,-8.63293
VYX1G1,34.32502,-8.63252
VYYLY7,31.58683,-8.63182
DLIWV9,31.67385,-8.63157
71ZRTG,31.80078,-8.63123
9KK2PU,31.59224,-8.63094
NLWVGC,31.81894,-8.63045
YEP7DC,32.40782,-8.63021
MT2Y4M,31.59128,-8.63004
C2XRM8,34.30793,-8.62966
ZPAG61,34.3081,-8.6296
G5V5OA,32.40593,-8.62927
AO65QD,34.32675,-8.62863
PYUMJ6,31.60534,-8.62823
L6HPPM,32.40413,-8.62745
190G9T,34.34707,-8.62715
HJUNIU,31.6077,-8.62714
2NFZU4,34.34712,-8.62712
JKAWU2,31.60157,-8.62652
S1GJF8,34.35243,-8.6256
GT1WR0,31.6096,-8.62372
YOZC5R,31.80783,-8.61949
W8FWXW,31.80784,-8.61946
A70ZE7,34.34955,-8.61901
ZUA181,34.41307,-8.61853
1IH761,34.36686,-8.61828
MAROGC,34.35414,-8.61818
M81WA1,31.78493,-8.61784
0ZZS5U,34.35047,-8.61722
WQZUSM,34.44771,-8.61701
GZNZ64,34.41953,-8.61677
BF4L49,31.80733,-8.61594
F8Z4G9,34.37406,-8.61592
G9J7DN,34.31196,-8.61511
O3MNLN,34.42133,-8.61505
MUC52S,34.4086,-8.61496
8KV4XT,31.77791,-8.61476
CPOZN0,34.37852,-8.61474
LK0LA2,34.31162,-8.61468
G2W29R,34.45317,-8.61429
BE66S3,33.89316,-8.61415
DTYJ9L,34.36585,-8.61375
ZWQBFY,34.35221,-8.61366
J8I8M5,34.31594,-8.6134
BA2UPD,34.31663,-8.61312
4MSYH7,33.85034,-8.61298
PFAYCU,34.34579,-8.61267
E4W9KV,34.30939,-8.61263
2DWN53,34.3096,-8.61257
HFYJ83,34.4022,-8.6122
ST9TOG,34.44946,-8.61157
AJWP7V,33.89763,-8.6115
B2L1NU,34.42393,-8.61141
HZA7P7,31.76962,-8.61114
0NX0Y0,31.77145,-8.61108
8JYGY3,34.42395,-8.61053
DBKYZW,31.77136,-8.60941
QZ4HBH,33.89665,-8.60877
NW5XM1,34.34307,-8.60817
MNIVVO,32.89293,-8.60778
WOWOA5,32.94963,-8.60774
6DKZVN,32.9496,-8.60764
QZTX3Z,32.9519,-8.6073
0ESFJJ,32.89922,-8.60513
XANYYD,34.30658,-8.60502
MA6T5M,33.86204,-8.60493
AC12M2,33.8584,-8.60492
4EKPKR,32.86739,-8.60491
LFSTPL,34.3384,-8.60452
UGGOMN,32.94732,-8.60451
C4SGRC,31.59219,-8.60419
RC1TAL,34.30575,-8.60416
UCWXSH,34.30604,-8.60385
YNCMNI,32.86735,-8.60321
M4KNYI,32.8701,-8.60313
KB7GG0,32.8973,-8.60243
LSOO0M,34.301,-8.6024
M3SGKR,33.85565,-8.60218
VFJOZE,34.30228,-8.60195
EER5JX,33.85743,-8.60129
A9K79R,34.33828,-8.6009
AUBZ0X,34.30808,-8.60067
IEWDPM,34.30827,-8.60064
8DA9JO,32.91635,-8.59979
F86XLF,33.0,-8.5994
LAU8KA,32.99997,-8.59935
K8HC5S,32.94178,-8.59903
